,Player,Pos,Age,Tm,G,MP,FG%,Dist.,2P_FGA%,0-3_FGA%,3-10_FGA%,10-16_FGA%,16-3P_FGA%,3P_FGA%,2P_FG%,0-3_FG%,3-10_FG%,10-16_FG%,16-3P_FG%,3P_FG%,2P_FGast,3P_FGast,Dunks_%FGA,Dunks_#,Corner_%3PA,Corner_3P%,Heaves_Att.,Heaves_#,Year,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,GREATEST_75_FLAG,Quartile,FIRST_2,NEXT_2,Improved
89,Justin Patton,C,20.5,MIN,2.0,12.5,0.393,8.25,0.857,0.2855,0.25,0.3215,0.0,0.143,0.45,0.25,0.0,0.5,0.0,0.0,1.0,0.0,0.0715,0.5,0.0,0.0,0,0,2018,1628383.0,Justin,Patton,Justin Patton,"Patton, Justin",J. Patton,justin-patton,1997-06-14T00:00:00,Creighton,USA,Creighton/USA,83.0,241.0,4.0,Center,Inactive,N,0.0,justin_patton,2017.0,2020.0,Y,Y,Y,2017,N,1,1,2,Yes
90,Justise Winslow,SF,19.5,MIA,48.0,1428.5,0.389,10.55,0.7965,0.356,0.2165,0.0505,0.1745,0.20350000000000001,0.4275,0.5235,0.381,0.246,0.33099999999999996,0.23800000000000002,0.493,0.9844999999999999,0.042499999999999996,13.0,0.6579999999999999,0.2815,2,0,2016,1626159.0,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,78.0,222.0,9.0,Forward-Guard,Inactive,N,1610612757.0,justise_winslow,2015.0,2022.0,Y,Y,Y,2015,N,2,2,4,Yes
91,KZ Okpala,PF,20.5,MIA,21.0,236.5,0.4875,11.0,0.6395,0.351,0.273,0.005,0.0105,0.36050000000000004,0.636,0.8275,0.4285,0.0,0.0,0.12,0.5,0.5,0.221,3.0,0.76,0.1345,0,0,2020,1629644.0,KZ,Okpala,KZ Okpala,"Okpala, KZ",K. Okpala,kz-okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,80.0,215.0,4.0,Forward-Guard,Inactive,N,0.0,kz_okpala,2019.0,2022.0,Y,Y,Y,2019,N,1,1,3,Yes
92,Karl-Anthony Towns,C,20.5,MIN,82.0,2828.5,0.542,9.75,0.869,0.36,0.23149999999999998,0.08249999999999999,0.194,0.131,0.5705,0.704,0.482,0.4415,0.46099999999999997,0.354,0.6315,0.9299999999999999,0.081,101.0,0.151,0.329,1,0,2016,1626157.0,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,84.0,248.0,8.0,Center-Forward,Active,Y,1610612750.0,karl-anthony_towns,2015.0,2023.0,N,Y,Y,2015,N,3,3,4,Yes
93,Keita Bates-Diop,SF,23.5,MIN,37.0,623.5,0.425,13.05,0.597,0.365,0.1275,0.0555,0.049,0.403,0.513,0.673,0.28900000000000003,0.199,0.2915,0.29000000000000004,0.706,0.9704999999999999,0.0345,6.5,0.391,0.315,1,0,2019,1628966.0,Keita,Bates-Diop,Keita Bates-Diop,"Bates-Diop, Keita",K. Bates-Diop,keita-bates-diop,1996-01-23T00:00:00,Ohio State,USA,Ohio State/USA,80.0,229.0,5.0,Forward,Active,Y,1610612756.0,keita_bates-diop,2018.0,2023.0,Y,Y,Y,2018,N,1,2,2,No
94,Kelly Olynyk,C,22.5,BOS,67.0,1411.5,0.47050000000000003,11.6,0.7210000000000001,0.379,0.131,0.08299999999999999,0.1275,0.279,0.519,0.667,0.3255,0.4155,0.34299999999999997,0.35,0.664,0.963,0.032,16.5,0.10250000000000001,0.366,0,0,2014,203482.0,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,83.0,240.0,10.0,Forward-Center,Active,Y,1610612762.0,kelly_olynyk,2013.0,2023.0,N,Y,Y,2013,N,3,3,4,Yes
95,Kelly Oubre Jr.,SF,20.5,WAS,71.0,1138.0,0.424,12.8,0.6005,0.3735,0.1185,0.046,0.0635,0.39949999999999997,0.506,0.607,0.333,0.5,0.2025,0.3015,0.534,0.9904999999999999,0.1075,30.0,0.361,0.2445,1,0,2016,1626162.0,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,79.0,203.0,8.0,Forward-Guard,Active,Y,1610612755.0,kelly_oubre_jr,2015.0,2023.0,N,Y,Y,2015,N,2,2,3,Yes
96,Kentavious Caldwell-Pope,SG,20.5,DET,81.0,2085.0,0.3985,15.600000000000001,0.5705,0.2465,0.0885,0.07250000000000001,0.1625,0.4295,0.448,0.601,0.2965,0.41800000000000004,0.317,0.33199999999999996,0.621,0.9145,0.041999999999999996,23.5,0.299,0.381,3,0,2014,203484.0,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,kentavious-caldwell-pope,1993-02-18T00:00:00,Georgia,USA,Georgia/USA,77.0,204.0,10.0,Guard,Active,Y,1610612743.0,kentavious_caldwell-pope,2013.0,2023.0,N,Y,Y,2013,N,3,3,3,No
97,Kevin Porter Jr.,SF,19.5,CLE,38.0,998.5,0.4335,14.65,0.593,0.2525,0.1505,0.1,0.0905,0.40700000000000003,0.5105,0.729,0.3585,0.34750000000000003,0.344,0.323,0.3115,0.5775,0.06999999999999999,27.0,0.1665,0.3685,1,0,2020,1629645.0,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,USC,USA,Southern California/USA,76.0,203.0,5.0,Guard-Forward,Inactive,N,1610612745.0,kevin_porter_jr,2019.0,2022.0,Y,Y,Y,2019,N,3,3,4,Yes
98,Kris Dunn,PG,22.5,MIN,65.0,1429.0,0.403,12.9,0.783,0.2515,0.159,0.131,0.2415,0.21700000000000003,0.4305,0.525,0.4095,0.328,0.404,0.3045,0.23099999999999998,0.6475,0.031,13.0,0.1905,0.3335,0,0,2017,1627739.0,Kris,Dunn,Kris Dunn,"Dunn, Kris",K. Dunn,kris-dunn,1994-03-18T00:00:00,Providence,USA,Providence/USA,75.0,205.0,7.0,Guard,Active,Y,1610612762.0,kris_dunn,2016.0,2023.0,Y,Y,Y,2016,N,2,2,3,Yes
99,Kyle Anderson,SF,21.5,SAS,55.5,801.5,0.40800000000000003,11.2,0.8755,0.2375,0.20650000000000002,0.2155,0.2175,0.1245,0.4235,0.587,0.34450000000000003,0.375,0.351,0.2985,0.4205,1.0,0.028,5.5,0.7050000000000001,0.4375,0,0,2015,203937.0,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,81.0,230.0,9.0,Forward-Guard,Active,Y,1610612750.0,kyle_anderson,2014.0,2023.0,Y,Y,Y,2014,N,2,2,4,Yes
100,Kyle Kuzma,PF,22.5,LAL,73.5,2357.5,0.453,13.7,0.597,0.27249999999999996,0.1895,0.073,0.061,0.403,0.532,0.6505000000000001,0.45699999999999996,0.4255,0.37,0.3345,0.5725,0.9015,0.045,43.5,0.1905,0.3625,1,0,2018,1628398.0,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,81.0,221.0,6.0,Forward,Active,Y,1610612764.0,kyle_kuzma,2017.0,2023.0,N,Y,Y,2017,N,3,3,3,No
101,Larry Nance Jr.,PF,23.5,LAL,63.0,1354.0,0.5265,8.7,0.9335,0.4395,0.16799999999999998,0.10550000000000001,0.224,0.0665,0.5475000000000001,0.6915,0.47250000000000003,0.33099999999999996,0.41900000000000004,0.189,0.7475,1.0,0.183,56.5,0.403,0.191,2,0,2016,1626204.0,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,80.0,245.0,8.0,Forward-Center,Active,Y,1610612740.0,larry_nance_jr,2015.0,2023.0,N,Y,Y,2015,N,1,2,3,Yes
102,Lauri Markkanen,PF,20.5,CHI,60.0,1851.0,0.432,15.05,0.5585,0.23399999999999999,0.149,0.0905,0.08549999999999999,0.4415,0.488,0.65,0.3885,0.3365,0.3605,0.3615,0.5845,0.9704999999999999,0.0595,47.0,0.1145,0.347,1,0,2018,1628374.0,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,84.0,240.0,6.0,Forward-Center,Active,Y,1610612762.0,lauri_markkanen,2017.0,2023.0,N,Y,Y,2017,N,3,3,4,Yes
103,Lonzo Ball,PG,20.5,LAL,49.5,1601.5,0.383,15.75,0.4885,0.29100000000000004,0.094,0.0495,0.0535,0.5115000000000001,0.45099999999999996,0.5449999999999999,0.28200000000000003,0.319,0.34850000000000003,0.317,0.377,0.752,0.0455,20.0,0.14300000000000002,0.23299999999999998,3,0,2018,1628366.0,Lonzo,Ball,Lonzo Ball,"Ball, Lonzo",L. Ball,lonzo-ball,1997-10-27T00:00:00,UCLA,USA,UCLA/USA,78.0,190.0,5.0,Guard,Active,N,1610612741.0,lonzo_ball,2017.0,2023.0,N,Y,Y,2017,N,2,2,3,Yes
104,Lorenzo Brown,PG,23.5,PHI,27.5,386.5,0.364,12.35,0.7105,0.3415,0.1585,0.109,0.10200000000000001,0.2895,0.44999999999999996,0.5,0.469,0.25,0.4095,0.157,0.32599999999999996,0.667,0.0205,2.0,0.20500000000000002,0.0625,0,0,2014,203485.0,Lorenzo,Brown,Lorenzo Brown,"Brown, Lorenzo",L. Brown,lorenzo-brown,1990-08-26T00:00:00,North Carolina State,USA,North Carolina State/USA,77.0,189.0,5.0,Guard,Inactive,N,0.0,lorenzo_brown,2013.0,2018.0,Y,Y,Y,2013,N,2,2,1,No
105,Lucas Nogueira,C,22.5,TOR,17.5,124.0,0.443,3.95,0.966,0.7215,0.0965,0.074,0.074,0.034,0.4545,0.5609999999999999,0.1665,0.0,0.0,0.1665,0.9815,0.5,0.392,9.5,0.0,0.0,0,0,2015,203512.0,Lucas,Nogueira,Lucas Nogueira,"Nogueira, Lucas",L. Nogueira,lucas-nogueira,1992-07-26T00:00:00,Estudiantes,Brazil,Estudiantes/Brazil,84.0,220.0,5.0,Center,Inactive,N,1610612761.0,lucas_nogueira,2014.0,2017.0,Y,Y,Y,2013,N,1,3,2,No
106,Malik Beasley,SG,20.5,DEN,42.0,374.0,0.431,13.5,0.5775,0.354,0.08850000000000001,0.0595,0.07600000000000001,0.4225,0.501,0.6114999999999999,0.1725,0.2665,0.4,0.331,0.564,0.9645,0.062,7.0,0.39149999999999996,0.3635,0,0,2017,1627736.0,Malik,Beasley,Malik Beasley,"Beasley, Malik",M. Beasley,malik-beasley,1996-11-26T00:00:00,Florida State,USA,Florida State/USA,76.0,187.0,7.0,Guard,Active,Y,1610612749.0,malik_beasley,2016.0,2023.0,Y,Y,Y,2016,N,2,3,4,Yes
107,Malik Monk,SG,19.5,CHO,68.0,1056.0,0.3735,18.6,0.4325,0.14600000000000002,0.0935,0.07,0.1225,0.5674999999999999,0.42300000000000004,0.624,0.3055,0.33399999999999996,0.3345,0.336,0.40900000000000003,0.763,0.026,13.5,0.1915,0.32899999999999996,4,0,2018,1628370.0,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,75.0,200.0,6.0,Guard,Active,Y,1610612758.0,malik_monk,2017.0,2023.0,Y,Y,Y,2017,N,3,3,4,Yes
108,Marcus Smart,PG,20.5,BOS,64.0,1737.5,0.3575,15.95,0.487,0.23349999999999999,0.118,0.062,0.0735,0.513,0.4185,0.5365,0.28400000000000003,0.3875,0.3025,0.29400000000000004,0.3915,0.8195,0.013999999999999999,5.5,0.2105,0.2995,4,0,2015,203935.0,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,75.0,220.0,9.0,Guard,Active,Y,1610612763.0,marcus_smart,2014.0,2023.0,Y,Y,Y,2014,N,3,3,2,No
109,Mario Hezonja,SF,20.5,ORL,72.0,1186.5,0.394,17.2,0.5525,0.1925,0.089,0.046,0.22399999999999998,0.4475,0.451,0.5880000000000001,0.39349999999999996,0.4165,0.36,0.32399999999999995,0.513,0.8365,0.0445,14.0,0.202,0.3395,4,0,2016,1626209.0,Mario,Hezonja,Mario Hezonja,"Hezonja, Mario",M. Hezonja,mario-hezonja,1995-02-25T00:00:00,FC Barcelona,Croatia,FC Barcelona/Croatia,80.0,220.0,6.0,Forward-Guard,Inactive,N,1610612753.0,mario_hezonja,2015.0,2019.0,N,Y,Y,2015,N,3,3,3,No
110,Markelle Fultz,SG,19.5,PHI,16.5,340.0,0.41200000000000003,8.2,0.9505,0.3585,0.26249999999999996,0.2195,0.109,0.049499999999999995,0.421,0.6535,0.2505,0.3405,0.268,0.143,0.30600000000000005,0.25,0.036,4.0,0.2145,0.1665,0,0,2018,1628365.0,Markelle,Fultz,Markelle Fultz,"Fultz, Markelle",M. Fultz,markelle-fultz,1998-05-29T00:00:00,Washington,USA,Washington/USA,76.0,209.0,6.0,Guard,Active,Y,1610612753.0,markelle_fultz,2017.0,2023.0,N,Y,Y,2017,N,1,2,2,No
111,Marquese Chriss,PF,19.5,PHO,77.0,1635.0,0.436,12.100000000000001,0.624,0.391,0.112,0.0535,0.0665,0.376,0.5145,0.618,0.332,0.34450000000000003,0.35150000000000003,0.308,0.6739999999999999,0.993,0.1805,80.5,0.353,0.301,1,0,2017,1627737.0,Marquese,Chriss,Marquese Chriss,"Chriss, Marquese",M. Chriss,marquese-chriss,1997-07-02T00:00:00,Washington,USA,Washington/USA,81.0,240.0,7.0,Forward,Inactive,N,1610612742.0,marquese_chriss,2016.0,2021.0,N,Y,Y,2016,N,2,2,1,No
112,Marvin Bagley III,PF,19.5,SAC,37.5,950.5,0.48550000000000004,8.45,0.866,0.397,0.3015,0.093,0.07450000000000001,0.134,0.522,0.6859999999999999,0.37,0.2965,0.492,0.2475,0.575,0.95,0.143,50.0,0.132,0.095,1,0,2019,1628963.0,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,82.0,235.0,5.0,Forward,Active,Y,1610612764.0,marvin_bagley_iii,2018.0,2023.0,N,Y,Y,2018,N,2,2,3,Yes
113,Mason Plumlee,C,23.5,BRK,76.0,1509.0,0.616,2.55,0.992,0.7645,0.21100000000000002,0.0125,0.0035,0.008,0.621,0.7025,0.355,0.0835,0.25,0.0,0.748,0.0,0.3235,112.0,0.0,0.0,2,0,2014,203486.0,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,82.0,254.0,10.0,Forward-Center,Active,Y,1610612746.0,mason_plumlee,2013.0,2023.0,Y,Y,Y,2013,N,1,1,1,No
114,Matisse Thybulle,SG,22.5,PHI,65.0,1292.5,0.4215,16.35,0.41,0.2635,0.101,0.0275,0.017,0.59,0.5545,0.6975,0.3265,0.20850000000000002,0.3215,0.32899999999999996,0.6965,1.0,0.132,29.5,0.386,0.3285,1,0,2020,1629680.0,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,77.0,201.0,4.0,Guard-Forward,Active,Y,1610612757.0,matisse_thybulle,2019.0,2023.0,N,Y,Y,2019,N,3,3,3,No
115,Michael Carter-Williams,PG,22.5,PHI,68.0,2281.5,0.4005,10.35,0.8185,0.3365,0.2385,0.0895,0.154,0.1815,0.434,0.5705,0.3415,0.392,0.3105,0.2495,0.22949999999999998,0.786,0.0305,28.0,0.1055,0.3,1,0,2014,203487.0,Michael,Carter-Williams,Michael Carter-Williams,"Carter-Williams, Michael",M. Carter-Williams,michael-carter-williams,1991-10-10T00:00:00,Syracuse,USA,Syracuse/USA,77.0,190.0,10.0,Guard,Inactive,N,1610612753.0,michael_carter-williams,2013.0,2022.0,Y,Y,Y,2013,N,2,2,2,No
116,Mikal Bridges,SF,22.5,PHO,77.5,2229.5,0.47,14.1,0.5215,0.3315,0.1115,0.051500000000000004,0.027000000000000003,0.47850000000000004,0.579,0.698,0.38,0.3355,0.393,0.348,0.739,0.974,0.07450000000000001,34.0,0.4525,0.363,1,0,2019,1628969.0,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,mikal-bridges,1996-08-30T00:00:00,Villanova,USA,Villanova/USA,78.0,209.0,5.0,Guard-Forward,Active,Y,1610612751.0,mikal_bridges,2018.0,2023.0,N,Y,Y,2018,N,3,3,4,Yes
117,Miles Bridges,SF,20.5,CHO,72.5,1845.5,0.444,12.850000000000001,0.6054999999999999,0.3595,0.1735,0.0415,0.03,0.3945,0.5195000000000001,0.646,0.3205,0.3345,0.4055,0.3275,0.6435,0.9464999999999999,0.117,59.0,0.3665,0.386,8,0,2019,1628970.0,Miles,Bridges,Miles Bridges,"Bridges, Miles",M. Bridges,miles-bridges,1998-03-21T00:00:00,Michigan State,USA,Michigan State/USA,79.0,225.0,4.0,Forward,Active,Y,1610612766.0,miles_bridges,2018.0,2023.0,N,Y,Y,2018,N,2,2,4,Yes
118,Mitchell Robinson,C,20.5,NYK,63.5,1386.0,0.718,1.4,1.0,0.914,0.07949999999999999,0.003,0.0035,0.0,0.718,0.7545,0.33999999999999997,0.5,0.0,0.0,0.656,0.0,0.571,156.5,0.0,0.0,0,0,2019,1629011.0,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,84.0,240.0,5.0,Center-Forward,Active,Y,1610612752.0,mitchell_robinson,2018.0,2023.0,N,Y,Y,2018,N,1,1,1,No
119,Mo Bamba,C,20.5,ORL,54.5,822.0,0.47150000000000003,12.45,0.669,0.378,0.135,0.0545,0.1015,0.33099999999999996,0.543,0.7345,0.24,0.35350000000000004,0.345,0.32299999999999995,0.5965,0.976,0.1455,36.5,0.18,0.2575,1,0,2019,1628964.0,Mo,Bamba,Mo Bamba,"Bamba, Mo",M. Bamba,mo-bamba,1998-05-12T00:00:00,Texas,USA,Texas/USA,84.0,231.0,5.0,Center,Active,Y,1610612755.0,mohamed_bamba,2018.0,2023.0,N,Y,Y,2018,N,2,3,4,Yes
120,Montrezl Harrell,PF,22.5,HOU,48.5,721.5,0.648,3.5999999999999996,0.9844999999999999,0.677,0.21500000000000002,0.027,0.0655,0.0155,0.6575,0.7505,0.5195000000000001,0.0455,0.394,0.0715,0.714,0.0,0.315,62.0,0.2855,0.125,0,0,2016,1626149.0,Montrezl,Harrell,Montrezl Harrell,"Harrell, Montrezl",M. Harrell,montrezl-harrell,1994-01-26T00:00:00,Louisville,USA,Louisville/USA,79.0,240.0,9.0,Forward-Center,Inactive,N,1610612755.0,montrezl_harrell,2015.0,2022.0,Y,Y,Y,2015,N,1,1,1,No
121,Moritz Wagner,C,21.5,LAL,44.0,640.5,0.48,11.649999999999999,0.6245,0.4315,0.1615,0.019,0.013,0.3755,0.583,0.654,0.4525,0.25,0.3335,0.2995,0.7304999999999999,1.0,0.0595,12.5,0.1075,0.1925,0,0,2019,1629021.0,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,83.0,245.0,5.0,Forward-Center,Active,Y,1610612753.0,moritz_wagner,2018.0,2023.0,Y,Y,Y,2018,N,2,2,3,Yes
122,Myles Turner,C,19.5,IND,70.5,1954.0,0.5045,11.4,0.921,0.2935,0.14,0.1555,0.33199999999999996,0.079,0.521,0.7024999999999999,0.4665,0.4265,0.427,0.28099999999999997,0.8045,0.9875,0.0765,56.0,0.128,0.327,0,0,2016,1626167.0,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,83.0,250.0,8.0,Center-Forward,Active,Y,1610612754.0,myles_turner,2015.0,2023.0,N,Y,Y,2015,N,1,3,4,Yes
123,Nassir Little,PF,19.5,POR,48.0,606.5,0.4485,13.6,0.565,0.333,0.14,0.0435,0.0485,0.435,0.5645,0.6779999999999999,0.463,0.322,0.1785,0.2935,0.623,0.9105,0.1145,15.5,0.285,0.276,0,0,2020,1629642.0,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,78.0,220.0,4.0,Forward-Guard,Active,Y,1610612756.0,nassir_little,2019.0,2023.0,N,Y,Y,2019,N,1,3,3,No
124,Nic Claxton,C,20.5,BRK,23.5,390.5,0.592,4.95,0.9099999999999999,0.609,0.263,0.021,0.0175,0.09,0.635,0.781,0.355,0.5,0.0,0.17149999999999999,0.7224999999999999,1.0,0.3115,27.5,0.4855,0.0,0,0,2020,1629651.0,Nic,Claxton,Nic Claxton,"Claxton, Nic",N. Claxton,nic-claxton,1999-04-17T00:00:00,Georgia,USA,Georgia/USA,83.0,215.0,4.0,Center,Active,Y,1610612751.0,nicolas_claxton,2019.0,2023.0,Y,Y,Y,2019,N,1,1,1,No
125,Nickeil Alexander-Walker,SG,21.5,NOP,46.5,799.0,0.39349999999999996,15.7,0.511,0.24,0.16849999999999998,0.047,0.0555,0.489,0.438,0.502,0.3905,0.3175,0.41700000000000004,0.3465,0.26849999999999996,0.917,0.0115,4.5,0.2355,0.3735,4,0,2020,1629638.0,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,"Alexander-Walker, Nickeil",N. Alexander-Walker,nickeil-alexander-walker,1998-09-02T00:00:00,Virginia Tech,Canada,Virginia Tech/Canada,77.0,205.0,4.0,Guard,Active,Y,1610612750.0,nickeil_alexander-walker,2019.0,2023.0,Y,Y,Y,2019,N,3,3,3,No
126,Nik Stauskas,SG,21.5,SAC,73.0,1468.0,0.375,16.950000000000003,0.4505,0.215,0.07050000000000001,0.0435,0.121,0.5495,0.4405,0.5375000000000001,0.265,0.373,0.384,0.324,0.5125000000000001,0.916,0.0265,11.0,0.28900000000000003,0.316,0,0,2015,203917.0,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,nik-stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,78.0,207.0,7.0,Guard,Inactive,N,1610612738.0,nik_stauskas,2014.0,2021.0,Y,Y,Y,2014,N,3,3,4,Yes
127,Otto Porter Jr.,SF,20.5,WAS,55.5,875.5,0.4065,14.35,0.7515000000000001,0.21150000000000002,0.127,0.10250000000000001,0.311,0.2485,0.4525,0.6805,0.34550000000000003,0.364,0.372,0.2635,0.7070000000000001,0.8465,0.0335,11.5,0.4545,0.22799999999999998,0,0,2014,203490.0,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,80.0,230.0,10.0,Forward,Active,Y,1610612761.0,otto_porter_jr,2013.0,2023.0,N,Y,Y,2013,N,2,3,4,Yes
128,P.J. Washington,PF,21.5,CHO,61.0,1856.5,0.4475,12.850000000000001,0.5934999999999999,0.3035,0.2415,0.03,0.018500000000000003,0.4065,0.4935,0.6365000000000001,0.35750000000000004,0.247,0.33199999999999996,0.38,0.7955000000000001,0.9555,0.098,53.5,0.249,0.4615,0,0,2020,1629023.0,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,79.0,230.0,4.0,Forward,Active,Y,1610612766.0,pj_washington,2019.0,2023.0,N,Y,Y,2019,N,3,3,3,No
129,Pascal Siakam,PF,22.5,TOR,68.0,1269.0,0.505,7.9,0.8505,0.4595,0.238,0.079,0.0735,0.14950000000000002,0.5635,0.659,0.46599999999999997,0.3695,0.3905,0.1815,0.6775,1.0,0.0925,30.0,0.5505,0.1285,0,0,2017,1627783.0,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,80.0,245.0,7.0,Forward,Active,Y,1610612761.0,pascal_siakam,2016.0,2023.0,Y,Y,Y,2016,N,1,1,4,Yes
130,Patrick McCaw,SG,21.5,GSW,64.0,1017.5,0.421,14.15,0.571,0.3185,0.10550000000000001,0.0595,0.09,0.429,0.518,0.6719999999999999,0.377,0.3215,0.257,0.2855,0.711,0.9635,0.051500000000000004,9.0,0.3125,0.3905,0,0,2017,1627775.0,Patrick,McCaw,Patrick McCaw,"McCaw, Patrick",P. McCaw,patrick-mccaw,1995-10-25T00:00:00,UNLV,USA,UNLV/USA,79.0,181.0,6.0,Guard,Inactive,N,0.0,patrick_mccaw,2016.0,2020.0,Y,Y,Y,2016,N,3,3,2,No
131,Richaun Holmes,PF,22.5,PHI,54.0,947.5,0.536,8.15,0.8075,0.5275,0.155,0.07100000000000001,0.0535,0.1925,0.601,0.729,0.3175,0.377,0.369,0.26649999999999996,0.7575000000000001,1.0,0.22849999999999998,69.0,0.14300000000000002,0.35850000000000004,2,0,2016,1626158.0,Richaun,Holmes,Richaun Holmes,"Holmes, Richaun",R. Holmes,richaun-holmes,1993-10-15T00:00:00,Bowling Green,USA,Bowling Green/USA,81.0,235.0,8.0,Forward,Active,Y,1610612742.0,richaun_holmes,2015.0,2023.0,Y,Y,Y,2015,N,1,3,1,No
132,Romeo Langford,SG,20.5,BOS,25.0,326.5,0.353,11.6,0.679,0.3385,0.2305,0.06999999999999999,0.0405,0.3215,0.41200000000000003,0.603,0.273,0.3335,0.0,0.2315,0.4265,1.0,0.0505,3.0,0.444,0.25,1,0,2020,1629641.0,Romeo,Langford,Romeo Langford,"Langford, Romeo",R. Langford,romeo-langford,1999-10-25T00:00:00,Indiana,USA,Indiana/USA,77.0,216.0,5.0,Guard-Forward,Inactive,Y,1610612759.0,romeo_langford,2019.0,2022.0,Y,Y,Y,2019,N,1,2,3,Yes
133,Rondae Hollis-Jefferson,SF,21.5,BRK,53.5,1188.0,0.4455,8.6,0.8875,0.46599999999999997,0.1595,0.10900000000000001,0.152,0.1125,0.46950000000000003,0.5825,0.22699999999999998,0.4915,0.357,0.255,0.5469999999999999,0.8415,0.07050000000000001,23.0,0.3575,0.20400000000000001,0,0,2016,1626178.0,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,"Hollis-Jefferson, Rondae",R. Hollis-Jefferson,rondae-hollis-jefferson,1995-01-03T00:00:00,Arizona,USA,Arizona/USA,78.0,217.0,7.0,Forward,Inactive,N,1610612751.0,rondae_hollis-jefferson,2015.0,2020.0,N,Y,Y,2015,N,2,2,2,No
